"","ObservedDate","County","State","Year","DOY","FirstiNatReport","FirstInvasion","iNatSince","SinceOfficialInvasion","Count2"
"1772","5/30/2022","Middlesex","NJ",2022,150,"7/18/2018","7/17/2018",1412,1413,3
"1773","5/30/2022","Monmouth","NJ",2022,150,"7/18/2018","7/17/2018",1412,1413,1
"1774","5/30/2022","NY","NY",2022,150,"9/5/2019","8/14/2020",998,654,1
"1775","5/30/2022","Queens","NY",2022,150,"9/5/2019","8/14/2020",998,654,1
"1776","5/30/2022","Somerset","NJ",2022,150,"7/18/2018","7/17/2018",1412,1413,1
"1777","5/30/2022","Union","NJ",2022,150,"7/18/2018","7/17/2018",1412,1413,2
"1778","5/30/2022","Warren","NJ",2022,150,"7/18/2018","7/17/2018",1412,1413,2
"1779","5/31/2019","Lancaster","PA",2019,151,"11/7/2015","9/22/2014",1301,1712,1
"1780","5/31/2020","Chester","PA",2020,152,"11/7/2015","9/22/2014",1667,2078,3
"1781","5/31/2020","Delaware","PA",2020,152,"11/7/2015","9/22/2014",1667,2078,3
"1782","5/31/2020","Lancaster","PA",2020,152,"11/7/2015","9/22/2014",1667,2078,3
"1783","5/31/2020","Montgomery","PA",2020,152,"11/7/2015","9/22/2014",1667,2078,2
"1784","5/31/2020","Philadelphia","PA",2020,152,"11/7/2015","9/22/2014",1667,2078,11
"1785","5/31/2021","Berks","PA",2021,151,"11/7/2015","9/22/2014",2032,2443,1
"1786","5/31/2021","Bucks","PA",2021,151,"11/7/2015","9/22/2014",2032,2443,2
"1787","5/31/2021","Burlington","NJ",2021,151,"7/18/2018","7/17/2018",1048,1049,1
"1788","5/31/2021","Camden","NJ",2021,151,"7/18/2018","7/17/2018",1048,1049,2
"1789","5/31/2021","Dauphin","PA",2021,151,"11/7/2015","9/22/2014",2032,2443,1
"1790","5/31/2021","Gloucester","NJ",2021,151,"7/18/2018","7/17/2018",1048,1049,1
"1791","5/31/2021","Lancaster","PA",2021,151,"11/7/2015","9/22/2014",2032,2443,1
"1792","5/31/2021","Mercer","NJ",2021,151,"7/18/2018","7/17/2018",1048,1049,4
"1793","5/31/2021","Middlesex","NJ",2021,151,"7/18/2018","7/17/2018",1048,1049,1
"1794","5/31/2021","Monroe","PA",2021,151,"11/7/2015","9/22/2014",2032,2443,1
"1795","5/31/2021","Morris","NJ",2021,151,"7/18/2018","7/17/2018",1048,1049,1
"1796","5/31/2021","Philadelphia","PA",2021,151,"11/7/2015","9/22/2014",2032,2443,2
"1797","5/31/2021","Somerset","NJ",2021,151,"7/18/2018","7/17/2018",1048,1049,2
"1798","5/31/2022","Chester","PA",2022,151,"11/7/2015","9/22/2014",2397,2808,1
"1799","5/31/2022","Dauphin","PA",2022,151,"11/7/2015","9/22/2014",2397,2808,1
"1800","5/31/2022","Essex","NJ",2022,151,"7/18/2018","7/17/2018",1413,1414,2
"1801","5/31/2022","NY","NY",2022,151,"9/5/2019","8/14/2020",999,655,3
"1802","5/31/2022","Philadelphia","PA",2022,151,"11/7/2015","9/22/2014",2397,2808,2
"1803","5/31/2022","Richmond","NY",2022,151,"9/5/2019","8/14/2020",999,655,1
"1804","5/31/2022","Union","NJ",2022,151,"7/18/2018","7/17/2018",1413,1414,1
"1805","5/4/2021","Bucks","PA",2021,124,"11/7/2015","9/22/2014",2005,2416,1
"1806","5/4/2021","Philadelphia","PA",2021,124,"11/7/2015","9/22/2014",2005,2416,1
"1807","5/4/2021","Somerset","NJ",2021,124,"7/18/2018","7/17/2018",1021,1022,1
"1808","5/4/2022","Philadelphia","PA",2022,124,"11/7/2015","9/22/2014",2370,2781,1
"1809","5/5/2020","Philadelphia","PA",2020,126,"11/7/2015","9/22/2014",1641,2052,2
"1810","5/5/2022","Philadelphia","PA",2022,125,"11/7/2015","9/22/2014",2371,2782,1
"1811","5/6/2021","Gloucester","NJ",2021,126,"7/18/2018","7/17/2018",1023,1024,1
"1812","5/6/2021","Somerset","NJ",2021,126,"7/18/2018","7/17/2018",1023,1024,1
"1813","5/6/2022","Monmouth","NJ",2022,126,"7/18/2018","7/17/2018",1388,1389,1
"1814","5/7/2020","Philadelphia","PA",2020,128,"11/7/2015","9/22/2014",1643,2054,1
"1815","5/7/2021","Middlesex","NJ",2021,127,"7/18/2018","7/17/2018",1024,1025,1
"1816","5/7/2021","Somerset","NJ",2021,127,"7/18/2018","7/17/2018",1024,1025,1
"1817","5/8/2021","Gloucester","NJ",2021,128,"7/18/2018","7/17/2018",1025,1026,1
"1818","5/8/2022","Philadelphia","PA",2022,128,"11/7/2015","9/22/2014",2374,2785,1
"1819","5/9/2021","Camden","NJ",2021,129,"7/18/2018","7/17/2018",1026,1027,1
"1820","5/9/2022","Gloucester","NJ",2022,129,"7/18/2018","7/17/2018",1391,1392,1
"1821","5/9/2022","Middlesex","NJ",2022,129,"7/18/2018","7/17/2018",1391,1392,1
"1822","5/9/2022","Monmouth","NJ",2022,129,"7/18/2018","7/17/2018",1391,1392,1
"1823","6/1/2019","Chester","PA",2019,152,"11/7/2015","9/22/2014",1302,1713,1
"1824","6/1/2019","Lancaster","PA",2019,152,"11/7/2015","9/22/2014",1302,1713,2
"1825","6/1/2019","Montgomery","PA",2019,152,"11/7/2015","9/22/2014",1302,1713,1
"1826","6/1/2019","Northampton","PA",2019,152,"11/7/2015","9/22/2014",1302,1713,1
"1827","6/1/2019","Philadelphia","PA",2019,152,"11/7/2015","9/22/2014",1302,1713,6
"1828","6/1/2020","Delaware","PA",2020,153,"11/7/2015","9/22/2014",1668,2079,1
"1829","6/1/2020","Gloucester","NJ",2020,153,"7/18/2018","7/17/2018",684,685,1
"1830","6/1/2020","Lancaster","PA",2020,153,"11/7/2015","9/22/2014",1668,2079,1
"1831","6/1/2020","Montgomery","PA",2020,153,"11/7/2015","9/22/2014",1668,2079,3
"1832","6/1/2020","Philadelphia","PA",2020,153,"11/7/2015","9/22/2014",1668,2079,1
"1833","6/1/2021","Bucks","PA",2021,152,"11/7/2015","9/22/2014",2033,2444,2
"1834","6/1/2021","Chester","PA",2021,152,"11/7/2015","9/22/2014",2033,2444,1
"1835","6/1/2021","Morris","NJ",2021,152,"7/18/2018","7/17/2018",1049,1050,1
"1836","6/1/2021","Philadelphia","PA",2021,152,"11/7/2015","9/22/2014",2033,2444,2
"1837","6/1/2021","Salem","NJ",2021,152,"7/18/2018","7/17/2018",1049,1050,1
"1838","6/1/2021","Schuylkill","PA",2021,152,"11/7/2015","9/22/2014",2033,2444,2
"1839","6/1/2021","Somerset","NJ",2021,152,"7/18/2018","7/17/2018",1049,1050,4
"1840","6/1/2021","York","PA",2021,152,"11/7/2015","9/22/2014",2033,2444,1
"1841","6/1/2022","Allegheny","PA",2022,152,"11/7/2015","9/22/2014",2398,2809,1
"1842","6/1/2022","Burlington","NJ",2022,152,"7/18/2018","7/17/2018",1414,1415,1
"1843","6/1/2022","Essex","NJ",2022,152,"7/18/2018","7/17/2018",1414,1415,2
"1844","6/1/2022","Kings","NY",2022,152,"9/5/2019","8/14/2020",1000,656,2
"1845","6/1/2022","Middlesex","NJ",2022,152,"7/18/2018","7/17/2018",1414,1415,3
"1846","6/1/2022","Monmouth","NJ",2022,152,"7/18/2018","7/17/2018",1414,1415,2
"1847","6/1/2022","NY","NY",2022,152,"9/5/2019","8/14/2020",1000,656,1
"1848","6/1/2022","Somerset","NJ",2022,152,"7/18/2018","7/17/2018",1414,1415,3
"1849","6/1/2022","Union","NJ",2022,152,"7/18/2018","7/17/2018",1414,1415,1
"1850","6/10/2018","Bucks","PA",2018,161,"11/7/2015","9/22/2014",946,1357,1
"1851","6/10/2019","Delaware","PA",2019,161,"11/7/2015","9/22/2014",1311,1722,1
"1852","6/10/2019","Hunterdon","NJ",2019,161,"7/18/2018","7/17/2018",327,328,1
"1853","6/10/2020","Burlington","NJ",2020,162,"7/18/2018","7/17/2018",693,694,1
"1854","6/10/2020","Delaware","PA",2020,162,"11/7/2015","9/22/2014",1677,2088,8
"1855","6/10/2020","Montgomery","PA",2020,162,"11/7/2015","9/22/2014",1677,2088,2
"1856","6/10/2020","Northampton","PA",2020,162,"11/7/2015","9/22/2014",1677,2088,1
"1857","6/10/2021","Bucks","PA",2021,161,"11/7/2015","9/22/2014",2042,2453,2
"1858","6/10/2021","Burlington","NJ",2021,161,"7/18/2018","7/17/2018",1058,1059,2
"1859","6/10/2021","Camden","NJ",2021,161,"7/18/2018","7/17/2018",1058,1059,1
"1860","6/10/2021","Chester","PA",2021,161,"11/7/2015","9/22/2014",2042,2453,1
"1861","6/10/2021","Delaware","PA",2021,161,"11/7/2015","9/22/2014",2042,2453,4
"1862","6/10/2021","Mercer","NJ",2021,161,"7/18/2018","7/17/2018",1058,1059,1
"1863","6/10/2021","Middlesex","NJ",2021,161,"7/18/2018","7/17/2018",1058,1059,1
"1864","6/10/2021","Montgomery","PA",2021,161,"11/7/2015","9/22/2014",2042,2453,1
"1865","6/10/2021","Morris","NJ",2021,161,"7/18/2018","7/17/2018",1058,1059,1
"1866","6/10/2021","Philadelphia","PA",2021,161,"11/7/2015","9/22/2014",2042,2453,4
"1867","6/10/2021","Somerset","NJ",2021,161,"7/18/2018","7/17/2018",1058,1059,6
"1868","6/10/2022","Allegheny","PA",2022,161,"11/7/2015","9/22/2014",2407,2818,2
"1869","6/10/2022","Atlantic","NJ",2022,161,"7/18/2018","7/17/2018",1423,1424,1
"1870","6/10/2022","Burlington","NJ",2022,161,"7/18/2018","7/17/2018",1423,1424,1
"1871","6/10/2022","Dauphin","PA",2022,161,"11/7/2015","9/22/2014",2407,2818,1
"1872","6/10/2022","Gloucester","NJ",2022,161,"7/18/2018","7/17/2018",1423,1424,1
"1873","6/10/2022","Kings","NY",2022,161,"9/5/2019","8/14/2020",1009,665,2
"1874","6/10/2022","Middlesex","NJ",2022,161,"7/18/2018","7/17/2018",1423,1424,4
"1875","6/10/2022","Morris","NJ",2022,161,"7/18/2018","7/17/2018",1423,1424,1
"1876","6/10/2022","NY","NY",2022,161,"9/5/2019","8/14/2020",1009,665,2
"1877","6/10/2022","Passaic","NJ",2022,161,"7/18/2018","7/17/2018",1423,1424,1
"1878","6/10/2022","Philadelphia","PA",2022,161,"11/7/2015","9/22/2014",2407,2818,2
"1879","6/10/2022","Somerset","NJ",2022,161,"7/18/2018","7/17/2018",1423,1424,4
"1880","6/10/2022","Union","NJ",2022,161,"7/18/2018","7/17/2018",1423,1424,1
"1881","6/10/2022","York","PA",2022,161,"11/7/2015","9/22/2014",2407,2818,3
"1882","6/11/2019","Berks","PA",2019,162,"11/7/2015","9/22/2014",1312,1723,1
"1883","6/11/2019","Delaware","PA",2019,162,"11/7/2015","9/22/2014",1312,1723,1
"1884","6/11/2019","Hunterdon","NJ",2019,162,"7/18/2018","7/17/2018",328,329,1
"1885","6/11/2019","Montgomery","PA",2019,162,"11/7/2015","9/22/2014",1312,1723,1
"1886","6/11/2019","Northampton","PA",2019,162,"11/7/2015","9/22/2014",1312,1723,1
"1887","6/11/2019","Philadelphia","PA",2019,162,"11/7/2015","9/22/2014",1312,1723,2
"1888","6/11/2020","Berks","PA",2020,163,"11/7/2015","9/22/2014",1678,2089,4
"1889","6/11/2020","Bucks","PA",2020,163,"11/7/2015","9/22/2014",1678,2089,1
"1890","6/11/2020","Hunterdon","NJ",2020,163,"7/18/2018","7/17/2018",694,695,1
"1891","6/11/2020","Montgomery","PA",2020,163,"11/7/2015","9/22/2014",1678,2089,1
"1892","6/11/2020","Philadelphia","PA",2020,163,"11/7/2015","9/22/2014",1678,2089,2
"1893","6/11/2021","Bucks","PA",2021,162,"11/7/2015","9/22/2014",2043,2454,2
"1894","6/11/2021","Gloucester","NJ",2021,162,"7/18/2018","7/17/2018",1059,1060,1
"1895","6/11/2021","Hunterdon","NJ",2021,162,"7/18/2018","7/17/2018",1059,1060,2
"1896","6/11/2021","Mercer","NJ",2021,162,"7/18/2018","7/17/2018",1059,1060,1
"1897","6/11/2021","Philadelphia","PA",2021,162,"11/7/2015","9/22/2014",2043,2454,1
"1898","6/11/2021","Somerset","NJ",2021,162,"7/18/2018","7/17/2018",1059,1060,1
"1899","6/11/2021","Union","NJ",2021,162,"7/18/2018","7/17/2018",1059,1060,2
"1900","6/11/2021","York","PA",2021,162,"11/7/2015","9/22/2014",2043,2454,1
"1901","6/11/2022","Allegheny","PA",2022,162,"11/7/2015","9/22/2014",2408,2819,6
"1902","6/11/2022","Bergen","NJ",2022,162,"7/18/2018","7/17/2018",1424,1425,4
"1903","6/11/2022","Berks","PA",2022,162,"11/7/2015","9/22/2014",2408,2819,1
"1904","6/11/2022","Bucks","PA",2022,162,"11/7/2015","9/22/2014",2408,2819,3
"1905","6/11/2022","Burlington","NJ",2022,162,"7/18/2018","7/17/2018",1424,1425,1
"1906","6/11/2022","Camden","NJ",2022,162,"7/18/2018","7/17/2018",1424,1425,1
"1907","6/11/2022","Chester","PA",2022,162,"11/7/2015","9/22/2014",2408,2819,1
"1908","6/11/2022","Dauphin","PA",2022,162,"11/7/2015","9/22/2014",2408,2819,1
"1909","6/11/2022","Essex","NJ",2022,162,"7/18/2018","7/17/2018",1424,1425,2
"1910","6/11/2022","Kings","NY",2022,162,"9/5/2019","8/14/2020",1010,666,5
"1911","6/11/2022","Middlesex","NJ",2022,162,"7/18/2018","7/17/2018",1424,1425,1
"1912","6/11/2022","Monmouth","NJ",2022,162,"7/18/2018","7/17/2018",1424,1425,1
"1913","6/11/2022","Montgomery","PA",2022,162,"11/7/2015","9/22/2014",2408,2819,2
"1914","6/11/2022","Morris","NJ",2022,162,"7/18/2018","7/17/2018",1424,1425,1
"1915","6/11/2022","Northampton","PA",2022,162,"11/7/2015","9/22/2014",2408,2819,1
"1916","6/11/2022","NY","NY",2022,162,"9/5/2019","8/14/2020",1010,666,4
"1917","6/11/2022","Philadelphia","PA",2022,162,"11/7/2015","9/22/2014",2408,2819,1
"1918","6/11/2022","Richmond","NY",2022,162,"9/5/2019","8/14/2020",1010,666,2
"1919","6/11/2022","Somerset","NJ",2022,162,"7/18/2018","7/17/2018",1424,1425,2
"1920","6/11/2022","Sussex","NJ",2022,162,"7/18/2018","7/17/2018",1424,1425,1
"1921","6/11/2022","York","PA",2022,162,"11/7/2015","9/22/2014",2408,2819,1
"1922","6/12/2019","Berks","PA",2019,163,"11/7/2015","9/22/2014",1313,1724,2
"1923","6/12/2019","Chester","PA",2019,163,"11/7/2015","9/22/2014",1313,1724,1
"1924","6/12/2019","Northampton","PA",2019,163,"11/7/2015","9/22/2014",1313,1724,1
"1925","6/12/2020","Bucks","PA",2020,164,"11/7/2015","9/22/2014",1679,2090,2
"1926","6/12/2020","Burlington","NJ",2020,164,"7/18/2018","7/17/2018",695,696,3
"1927","6/12/2020","Chester","PA",2020,164,"11/7/2015","9/22/2014",1679,2090,2
"1928","6/12/2020","Delaware","PA",2020,164,"11/7/2015","9/22/2014",1679,2090,12
"1929","6/12/2020","Montgomery","PA",2020,164,"11/7/2015","9/22/2014",1679,2090,4
"1930","6/12/2020","Philadelphia","PA",2020,164,"11/7/2015","9/22/2014",1679,2090,9
"1931","6/12/2021","Berks","PA",2021,163,"11/7/2015","9/22/2014",2044,2455,1
"1932","6/12/2021","Bucks","PA",2021,163,"11/7/2015","9/22/2014",2044,2455,3
"1933","6/12/2021","Camden","NJ",2021,163,"7/18/2018","7/17/2018",1060,1061,1
"1934","6/12/2021","Dauphin","PA",2021,163,"11/7/2015","9/22/2014",2044,2455,1
"1935","6/12/2021","Delaware","PA",2021,163,"11/7/2015","9/22/2014",2044,2455,1
"1936","6/12/2021","Gloucester","NJ",2021,163,"7/18/2018","7/17/2018",1060,1061,1
"1937","6/12/2021","Lancaster","PA",2021,163,"11/7/2015","9/22/2014",2044,2455,1
"1938","6/12/2021","Mercer","NJ",2021,163,"7/18/2018","7/17/2018",1060,1061,1
"1939","6/12/2021","Middlesex","NJ",2021,163,"7/18/2018","7/17/2018",1060,1061,2
"1940","6/12/2021","Montgomery","PA",2021,163,"11/7/2015","9/22/2014",2044,2455,1
"1941","6/12/2021","Morris","NJ",2021,163,"7/18/2018","7/17/2018",1060,1061,4
"1942","6/12/2021","Philadelphia","PA",2021,163,"11/7/2015","9/22/2014",2044,2455,3
"1943","6/12/2021","Somerset","NJ",2021,163,"7/18/2018","7/17/2018",1060,1061,3
"1944","6/12/2021","Union","NJ",2021,163,"7/18/2018","7/17/2018",1060,1061,1
"1945","6/12/2022","Adams","PA",2022,163,"11/7/2015","9/22/2014",2409,2820,1
"1946","6/12/2022","Allegheny","PA",2022,163,"11/7/2015","9/22/2014",2409,2820,3
"1947","6/12/2022","Atlantic","NJ",2022,163,"7/18/2018","7/17/2018",1425,1426,1
"1948","6/12/2022","Bergen","NJ",2022,163,"7/18/2018","7/17/2018",1425,1426,2
"1949","6/12/2022","Berks","PA",2022,163,"11/7/2015","9/22/2014",2409,2820,1
"1950","6/12/2022","Camden","NJ",2022,163,"7/18/2018","7/17/2018",1425,1426,1
"1951","6/12/2022","Cumberland","PA",2022,163,"11/7/2015","9/22/2014",2409,2820,1
"1952","6/12/2022","Dauphin","PA",2022,163,"11/7/2015","9/22/2014",2409,2820,1
"1953","6/12/2022","Delaware","PA",2022,163,"11/7/2015","9/22/2014",2409,2820,1
"1954","6/12/2022","Essex","NJ",2022,163,"7/18/2018","7/17/2018",1425,1426,2
"1955","6/12/2022","Hudson","NJ",2022,163,"7/18/2018","7/17/2018",1425,1426,1
"1956","6/12/2022","Hunterdon","NJ",2022,163,"7/18/2018","7/17/2018",1425,1426,1
"1957","6/12/2022","Kings","NY",2022,163,"9/5/2019","8/14/2020",1011,667,5
"1958","6/12/2022","Lebanon","PA",2022,163,"11/7/2015","9/22/2014",2409,2820,1
"1959","6/12/2022","Mercer","NJ",2022,163,"7/18/2018","7/17/2018",1425,1426,1
"1960","6/12/2022","Middlesex","NJ",2022,163,"7/18/2018","7/17/2018",1425,1426,1
"1961","6/12/2022","Montgomery","PA",2022,163,"11/7/2015","9/22/2014",2409,2820,1
"1962","6/12/2022","Philadelphia","PA",2022,163,"11/7/2015","9/22/2014",2409,2820,3
"1963","6/12/2022","Queens","NY",2022,163,"9/5/2019","8/14/2020",1011,667,1
"1964","6/12/2022","Richmond","NY",2022,163,"9/5/2019","8/14/2020",1011,667,2
"1965","6/12/2022","Salem","NJ",2022,163,"7/18/2018","7/17/2018",1425,1426,1
"1966","6/12/2022","Somerset","NJ",2022,163,"7/18/2018","7/17/2018",1425,1426,2
"1967","6/12/2022","Union","NJ",2022,163,"7/18/2018","7/17/2018",1425,1426,1
"1968","6/12/2022","York","PA",2022,163,"11/7/2015","9/22/2014",2409,2820,1
"1969","6/13/2019","Montgomery","PA",2019,164,"11/7/2015","9/22/2014",1314,1725,1
"1970","6/13/2020","Bucks","PA",2020,165,"11/7/2015","9/22/2014",1680,2091,1
"1971","6/13/2020","Camden","NJ",2020,165,"7/18/2018","7/17/2018",696,697,1
"1972","6/13/2020","Chester","PA",2020,165,"11/7/2015","9/22/2014",1680,2091,2
"1973","6/13/2020","Dauphin","PA",2020,165,"11/7/2015","9/22/2014",1680,2091,1
"1974","6/13/2020","Delaware","PA",2020,165,"11/7/2015","9/22/2014",1680,2091,1
"1975","6/13/2020","Gloucester","NJ",2020,165,"7/18/2018","7/17/2018",696,697,1
"1976","6/13/2020","Hunterdon","NJ",2020,165,"7/18/2018","7/17/2018",696,697,1
"1977","6/13/2020","Montgomery","PA",2020,165,"11/7/2015","9/22/2014",1680,2091,3
"1978","6/13/2020","Philadelphia","PA",2020,165,"11/7/2015","9/22/2014",1680,2091,3
"1979","6/13/2021","Berks","PA",2021,164,"11/7/2015","9/22/2014",2045,2456,1
"1980","6/13/2021","Bucks","PA",2021,164,"11/7/2015","9/22/2014",2045,2456,1
"1981","6/13/2021","Gloucester","NJ",2021,164,"7/18/2018","7/17/2018",1061,1062,4
"1982","6/13/2021","Hunterdon","NJ",2021,164,"7/18/2018","7/17/2018",1061,1062,1
"1983","6/13/2021","Lebanon","PA",2021,164,"11/7/2015","9/22/2014",2045,2456,1
"1984","6/13/2021","Mercer","NJ",2021,164,"7/18/2018","7/17/2018",1061,1062,9
"1985","6/13/2021","Middlesex","NJ",2021,164,"7/18/2018","7/17/2018",1061,1062,2
"1986","6/13/2021","Montgomery","PA",2021,164,"11/7/2015","9/22/2014",2045,2456,2
"1987","6/13/2021","Philadelphia","PA",2021,164,"11/7/2015","9/22/2014",2045,2456,2
"1988","6/13/2021","Somerset","NJ",2021,164,"7/18/2018","7/17/2018",1061,1062,4
"1989","6/13/2022","Allegheny","PA",2022,164,"11/7/2015","9/22/2014",2410,2821,2
"1990","6/13/2022","Bergen","NJ",2022,164,"7/18/2018","7/17/2018",1426,1427,1
"1991","6/13/2022","Bronx","NY",2022,164,"9/5/2019","8/14/2020",1012,668,1
"1992","6/13/2022","Chester","PA",2022,164,"11/7/2015","9/22/2014",2410,2821,1
"1993","6/13/2022","Cumberland","PA",2022,164,"11/7/2015","9/22/2014",2410,2821,1
"1994","6/13/2022","Essex","NJ",2022,164,"7/18/2018","7/17/2018",1426,1427,1
"1995","6/13/2022","Hudson","NJ",2022,164,"7/18/2018","7/17/2018",1426,1427,2
"1996","6/13/2022","Hunterdon","NJ",2022,164,"7/18/2018","7/17/2018",1426,1427,1
"1997","6/13/2022","Kings","NY",2022,164,"9/5/2019","8/14/2020",1012,668,2
"1998","6/13/2022","Luzerne","PA",2022,164,"11/7/2015","9/22/2014",2410,2821,1
"1999","6/13/2022","Mercer","NJ",2022,164,"7/18/2018","7/17/2018",1426,1427,2
"2000","6/13/2022","Middlesex","NJ",2022,164,"7/18/2018","7/17/2018",1426,1427,3
"2001","6/13/2022","Montgomery","PA",2022,164,"11/7/2015","9/22/2014",2410,2821,1
"2002","6/13/2022","NY","NY",2022,164,"9/5/2019","8/14/2020",1012,668,3
"2003","6/13/2022","Ocean","NJ",2022,164,"7/18/2018","7/17/2018",1426,1427,2
"2004","6/13/2022","Philadelphia","PA",2022,164,"11/7/2015","9/22/2014",2410,2821,3
"2005","6/13/2022","Queens","NY",2022,164,"9/5/2019","8/14/2020",1012,668,1
"2006","6/13/2022","Union","NJ",2022,164,"7/18/2018","7/17/2018",1426,1427,1
"2007","6/13/2022","York","PA",2022,164,"11/7/2015","9/22/2014",2410,2821,1
"2008","6/14/2018","Berks","PA",2018,165,"11/7/2015","9/22/2014",950,1361,1
"2009","6/14/2018","Montgomery","PA",2018,165,"11/7/2015","9/22/2014",950,1361,2
"2010","6/14/2019","Chester","PA",2019,165,"11/7/2015","9/22/2014",1315,1726,2
"2011","6/14/2019","Lancaster","PA",2019,165,"11/7/2015","9/22/2014",1315,1726,1
"2012","6/14/2019","Northampton","PA",2019,165,"11/7/2015","9/22/2014",1315,1726,2
"2013","6/14/2020","Bucks","PA",2020,166,"11/7/2015","9/22/2014",1681,2092,2
"2014","6/14/2020","Delaware","PA",2020,166,"11/7/2015","9/22/2014",1681,2092,2
"2015","6/14/2020","Gloucester","NJ",2020,166,"7/18/2018","7/17/2018",697,698,1
"2016","6/14/2020","Lancaster","PA",2020,166,"11/7/2015","9/22/2014",1681,2092,1
"2017","6/14/2020","Lebanon","PA",2020,166,"11/7/2015","9/22/2014",1681,2092,1
"2018","6/14/2020","Montgomery","PA",2020,166,"11/7/2015","9/22/2014",1681,2092,10
"2019","6/14/2020","Philadelphia","PA",2020,166,"11/7/2015","9/22/2014",1681,2092,1
"2020","6/14/2021","Camden","NJ",2021,165,"7/18/2018","7/17/2018",1062,1063,3
"2021","6/14/2021","Chester","PA",2021,165,"11/7/2015","9/22/2014",2046,2457,1
"2022","6/14/2021","Gloucester","NJ",2021,165,"7/18/2018","7/17/2018",1062,1063,1
"2023","6/14/2021","Montgomery","PA",2021,165,"11/7/2015","9/22/2014",2046,2457,2
"2024","6/14/2021","Philadelphia","PA",2021,165,"11/7/2015","9/22/2014",2046,2457,3
"2025","6/14/2021","Somerset","NJ",2021,165,"7/18/2018","7/17/2018",1062,1063,8
"2026","6/14/2021","Union","NJ",2021,165,"7/18/2018","7/17/2018",1062,1063,1
"2027","6/14/2022","Allegheny","PA",2022,165,"11/7/2015","9/22/2014",2411,2822,3
"2028","6/14/2022","Bergen","NJ",2022,165,"7/18/2018","7/17/2018",1427,1428,1
"2029","6/14/2022","Burlington","NJ",2022,165,"7/18/2018","7/17/2018",1427,1428,4
"2030","6/14/2022","Camden","NJ",2022,165,"7/18/2018","7/17/2018",1427,1428,1
"2031","6/14/2022","Dauphin","PA",2022,165,"11/7/2015","9/22/2014",2411,2822,1
"2032","6/14/2022","Essex","NJ",2022,165,"7/18/2018","7/17/2018",1427,1428,1
"2033","6/14/2022","Hudson","NJ",2022,165,"7/18/2018","7/17/2018",1427,1428,1
"2034","6/14/2022","Hunterdon","NJ",2022,165,"7/18/2018","7/17/2018",1427,1428,2
"2035","6/14/2022","Kings","NY",2022,165,"9/5/2019","8/14/2020",1013,669,5
"2036","6/14/2022","Middlesex","NJ",2022,165,"7/18/2018","7/17/2018",1427,1428,1
"2037","6/14/2022","Monmouth","NJ",2022,165,"7/18/2018","7/17/2018",1427,1428,2
"2038","6/14/2022","Morris","NJ",2022,165,"7/18/2018","7/17/2018",1427,1428,1
"2039","6/14/2022","NY","NY",2022,165,"9/5/2019","8/14/2020",1013,669,4
"2040","6/14/2022","Ocean","NJ",2022,165,"7/18/2018","7/17/2018",1427,1428,1
"2041","6/14/2022","Perry","PA",2022,165,"11/7/2015","9/22/2014",2411,2822,1
"2042","6/14/2022","Queens","NY",2022,165,"9/5/2019","8/14/2020",1013,669,1
"2043","6/14/2022","Richmond","NY",2022,165,"9/5/2019","8/14/2020",1013,669,4
"2044","6/14/2022","Somerset","NJ",2022,165,"7/18/2018","7/17/2018",1427,1428,1
"2045","6/14/2022","Union","NJ",2022,165,"7/18/2018","7/17/2018",1427,1428,1
"2046","6/14/2022","York","PA",2022,165,"11/7/2015","9/22/2014",2411,2822,1
"2047","6/15/2018","Montgomery","PA",2018,166,"11/7/2015","9/22/2014",951,1362,1
"2048","6/15/2019","Montgomery","PA",2019,166,"11/7/2015","9/22/2014",1316,1727,5
"2049","6/15/2020","Bucks","PA",2020,167,"11/7/2015","9/22/2014",1682,2093,3
"2050","6/15/2020","Chester","PA",2020,167,"11/7/2015","9/22/2014",1682,2093,3
"2051","6/15/2020","Delaware","PA",2020,167,"11/7/2015","9/22/2014",1682,2093,1
"2052","6/15/2020","Montgomery","PA",2020,167,"11/7/2015","9/22/2014",1682,2093,3
"2053","6/15/2020","Philadelphia","PA",2020,167,"11/7/2015","9/22/2014",1682,2093,1
"2054","6/15/2021","Bucks","PA",2021,166,"11/7/2015","9/22/2014",2047,2458,1
"2055","6/15/2021","Camden","NJ",2021,166,"7/18/2018","7/17/2018",1063,1064,1
"2056","6/15/2021","Essex","NJ",2021,166,"7/18/2018","7/17/2018",1063,1064,1
"2057","6/15/2021","Hudson","NJ",2021,166,"7/18/2018","7/17/2018",1063,1064,1
"2058","6/15/2021","Lancaster","PA",2021,166,"11/7/2015","9/22/2014",2047,2458,1
"2059","6/15/2021","Middlesex","NJ",2021,166,"7/18/2018","7/17/2018",1063,1064,3
"2060","6/15/2021","Montgomery","PA",2021,166,"11/7/2015","9/22/2014",2047,2458,3
"2061","6/15/2021","NY","NY",2021,166,"9/5/2019","8/14/2020",649,305,1
"2062","6/15/2021","Somerset","NJ",2021,166,"7/18/2018","7/17/2018",1063,1064,2
"2063","6/15/2022","Bronx","NY",2022,166,"9/5/2019","8/14/2020",1014,670,2
"2064","6/15/2022","Bucks","PA",2022,166,"11/7/2015","9/22/2014",2412,2823,1
"2065","6/15/2022","Camden","NJ",2022,166,"7/18/2018","7/17/2018",1428,1429,1
